,采购项目名称,品目,采购单位,行政区域,公告时间,获取招标文件时间,招标文件售价,获取招标文件的地点,开标时间,开标地点,预算金额,项目联系人,项目联系电话,采购单位地址,采购单位联系方式,代理机构名称,代理机构地址,代理机构联系方式,附件1,附件2,Date,本项目招标公告日期,中标日期,评审专家名单,总中标金额,提交文件截止时间,资格审查日期,获取谈判文件的地点,获取谈判文件的时间,获取磋商文件时间,获取磋商文件地点,响应文件递交时间,响应文件递交地点,响应文件开启时间,响应文件开启地点,采购人,采购人地址,采购人联系方式,成交日期,谈判小组、询价小组成员、磋商小组成员名单及单一来源采购人员名单,总成交金额,首次公告日期,更正日期,附件3,附件4,定标日期,评标委员会成员名单,报名时间,报名地点,附件5,谈判小组、询价小组成员名单及单一来源采购人员名单
http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201811/t20181112_11091510.htm,山西省晋中市昔阳县昔阳经济技术开发区工业污水处理厂PPP项目社会资本招标,服务/环境服务/水污染治理服务/污水治理及其再生利用服务,昔阳县经济和商务粮食局,晋中市,2018年11月12日  18:43,,,,,,,翟世青,0354-4123346,0354-4123346,翟世青,山西华安建设项目管理有限公司,太原市长风街705号和信商座19层,白玉凤  石亚琼  王锐  0351-2715147  15388516459  18003404389,中标公告（污水）.docx,,2018年11月12日 18:43,2018年08月21日,2018年11月12日,邵建华、梁俊丽、赵平、张羽、李春艳、刘红枝、翟志斌,￥9106.260000 万元（人民币）,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201911/t20191119_13372194.htm,原平市崞阳镇污水处理工程PPP项目社会资本采购,,原平市住房保障和城乡建设管理局,原平市,2019年11月19日  20:34,,,,,,,原平市政府采购中心,0350-8246569,山西省原平市体育南路原政务大厅四楼,0350-8223660,原平市政府采购中心,体育南路大厅三楼,0350-8246569,公告.doc,,2019年11月19日 20:34,2019年06月11日,2019年08月09日,畅建明、张羽、李彦宏、邵建华、樊慧芬、郝俊杰、孙新局,￥5549.100000 万元（人民币）,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ccgp.gov.cn/cggg/dfgg/gkzb/201906/t20190610_12235147.htm,原平市崞阳镇污水处理工程PPP项目社会资本采购,,原平市住房保障和城乡建设管理局,原平市,2019年06月10日  20:53, 2019年06月11日  00:00  至  2019年06月17日  00:00,￥0,无,2019年07月02日  09:00,山西省原平市体育南路政务服务中心三楼开标室,￥5549.100000万元（人民币）,原平市政府采购中心,0350-8246569,山西省原平市体育南路原政务大厅四楼,0350-8223660,原平市政府采购中心,体育南路大厅三楼,0350-8246569,公告.doc,,2019年06月10日 20:53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ccgp.gov.cn/cggg/dfgg/gkzb/201609/t20160926_7362745.htm,汉中市铺镇污水处理厂PPP项目招标公告,工程/构筑物施工/环保工程施工/污水处理工程施工,汉中市城市建设投资开发项目管理领导小组办公室,湖北省,2016年09月26日  12:26, 2016年09月26日  09:00  至  2016年09月30日  16:30,￥400,汉中市城市建设投资开发有限公司一楼（汉中市汉台区益州路汉江桥闸北口旁）,2016年10月23日  09:30,"汉中市城市建设投资开发项目管理领导小组办公室
地址：汉中市城市建设投资开发有限公司一楼（汉中市汉台区益州路汉江桥闸北口旁）",￥55000万元（人民币）,蒋可为,13851602070,汉中市城市建设投资开发有限公司一楼（汉中市汉台区益州路汉江桥闸北口旁）,韩斌 18609161007,江苏省设备成套有限公司,南京市山西路120号江苏成套大厦2104室,蒋可为 025-83305185 13851602070,,,2016年09月26日 12:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ccgp.gov.cn/ppp/jyal/201512/t20151215_6323964.htm,,,,,,,,,,,,,,,,,,,,,2015年12月15日  09:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ccgp.gov.cn/cggg/dfgg/cjgg/202001/t20200119_13784458.htm,淮安市金湖县水资源环境整治PPP项目,服务/其他服务,金湖县住房和城乡建设局,金湖县,2020年01月19日  09:18,,,,,,,李伟阳,0517-86858181,淮安市金湖县健康西路40号,0517-86858181,江苏省设备成套有限公司,淮安经济技术开发区深圳路1号尚东国际C1207室,0517-83110023,,,2020年01月19日 09:18,2019年12月20日,,,,,,,,,,,,,,,,,2020年01月19日,详见公告,￥46147.000000 万元（人民币）,,,,,,,,,,
http://www.ccgp.gov.cn/cggg/dfgg/gzgg/201805/t20180503_9872854.htm,大同市御东污水处理厂改扩建（二期）工程PPP项目社会资本采购,,大同经济技术开发区建设管理与环境保护部,山西省,2018年05月03日  23:19,,,,,,,郭永明,0352-5398885,大同开发区道坛街68号,0352-6108008,大同泰宏招标代理有限公司,大同市城区前进街桐城金域13号楼致和创投大厦804号,0352-5398885,,,2018年05月03日 23:19,,,,,,,,,,,,,,,,,,,,,2018年04月16日,2018年05月04日,,,,,,,,
http://www.ccgp.gov.cn/ppp/zx/df/shanxi/201806/t20180621_10135420.htm,,,,,,,,,,,,,,,,,,,,,2018年06月21日  10:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ccgp.gov.cn/ppp/zx/df/shanxi/201707/t20170719_8543612.htm,,,,,,,,,,,,,,,,,,,,,2017年07月19日  08:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ccgp.gov.cn/cggg/dfgg/gzgg/201906/t20190620_12300214.htm,清徐县徐沟污水处理厂建设PPP项目社会资本方采购,,清徐县水务局,山西省,2019年06月20日  15:19,,,,,,,林莉,0351-5240119,清徐县紫林路73号,0351-5722157,山西万方建设工程项目管理咨询有限公司,太原市高新区高新街17号环能科技8层,0351-5240119,清徐磋商文件.doc,,2019年06月20日 15:19,,,,,,,,,,,,,,,,,,,,,2019年06月18日,2019年06月21日,,,,,,,,
http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201911/t20191101_13232964.htm,清徐县水务局农村生活污水处理项目（设备及一年运行）,,清徐县水务局,山西省,2019年11月01日  02:42,,,,,,,陈杰,0351-7028532,清徐县紫林路73号,0351-5722157,中科惠华项目管理股份有限公司,山西省太原市长兴南街紫竹园2号楼4单元0401室,0351-7028532,招标文件9.30.doc,,2019年11月01日 02:42,2019年10月08日,2019年11月29日,邓国政（组长）、王社教、赵宝生、崔剑利、武二勇,￥795.500000 万元（人民币）,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ccgp.gov.cn/cggg/dfgg/gkzb/201803/t20180321_9688883.htm,清徐县农村垃圾治理PPP项目社会资本合作方采购,,清徐县城乡环境卫生管理局,山西省,2018年03月21日  23:11, 2018年03月22日  00:00  至  2018年03月28日  00:00,￥0,无,2018年04月13日  09:00,清徐县政务服务中心开标室,￥4091.36万元（人民币）,任继开,0351-7077533/633,清徐县陈庄路12号,0351-5727432,山西重力工程咨询有限公司,太原市亲贤北街31#太航世纪508室,0351-7077533/633,3.21清徐县城乡环境卫生管理局清徐县农村垃圾治理PPP项目资格预审文件.doc,,2018年03月21日 23:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201802/t20180227_9616445.htm,清徐县污水处理厂PPP项目社会资本采购,,清徐县住房和城乡建设管理局,山西省,2018年02月27日  21:32,,,,,,,贾志宏,0351-7138881,文源路西段421号,0351-5971418,山西广宇招标代理有限公司,太原市小店区南中环街200号国际大都会第4幢A单元1003号房,0351-7138881,清徐污水处理招标文件及合同.doc,,2018年02月27日 21:32,2017年12月08日,2017年12月29日,卢霞、张莉、王镇、蔡军、贾晓红,￥8754.73 万元（人民币）,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ccgp.gov.cn/cggg/dfgg/gzgg/201801/t20180119_9503775.htm,浑源县污水处理厂PPP项目,,浑源县经济建设投资有限公司,山西省,2018年01月19日  20:08,,,,,,,安康,0351-3191983,浑源县永安镇西大街,0352-8331168,山西文昌工程咨询有限公司,山西省 太原市 小店区 南中环与太榆路交叉口瑞吉财商中心1A座1002室,0351-3191983,浑源污水处理厂招标文件.doc,,2018年01月19日 20:08,,,,,,,,,,,,,,,,,,,,,2017年12月19日,2018年01月22日,,,,,,,,
http://www.ccgp.gov.cn/cggg/dfgg/gkzb/201810/t20181022_10944111.htm,清徐县白石河流域水环境综合治理项目委托运营,,清徐县环境保护局,山西省,2018年10月22日  19:30, 2018年10月23日  00:00  至  2018年10月29日  00:00,￥0,无,2018年11月13日  15:00,太原市清徐县文源路东段政府服务中心3层,￥1919.900000万元（人民币）,刘军彪,0351-2179785,清徐县湖东二街环兴路27号,0351-5724768,赛鼎工程有限公司,太原高新区晋阳街赛鼎路1号,0351-2179785,清徐县白石河招标文件.doc,,2018年10月22日 19:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201901/t20190109_11496128.htm,保德县污水处理站改造及污水截流干管工程PPP项目社会资本采购,,保德县住房保障和城乡建设管理局,山西省,2019年01月09日  20:18,,,,,,,李潇江,0351-7554001,忻州市保德县东关镇,0350-7325375,山西永信通招标代理有限公司,山西省太原市双塔西街30号华宜大厦B区13层4号,0351-7554001,保德污水处理厂PPP项目谈判备忘录及合同.doc,,2019年01月09日 20:18,2019年01月09日,2019年01月09日,邵建华、贾晓红、畅建明、沈才秀、韩彦平,￥4249.223970 万元（人民币）,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201901/t20190117_11531711.htm,保德县污水处理站改造及污水截流干管工程PPP项目社会资本采购,,保德县住房保障和城乡建设管理局,山西省,2019年01月17日  13:42,,,,,,,李潇江,0351-7554001,忻州市保德县东关镇,0350-7325375,山西永信通招标代理有限公司,山西省太原市双塔西街30号华宜大厦B区13层4号,0351-7554001,保德县污水处理站改造及污水截流干管工程PPP项目社会资本采购--招标文件.doc,,2019年01月17日 13:42,2018年11月29日,2018年12月25日,邵建华、贾晓红、畅建明、沈才秀、韩彦平,￥4249.223970 万元（人民币）,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ccgp.gov.cn/cggg/dfgg/qtgg/201912/t20191231_13687116.htm,襄垣县综改区六村农村生活污水处理站建设项目,,襄垣县财政局,山西省,2019年12月31日  22:55,,,,2020年01月10日  08:00,,￥978.007631万元（人民币）,杨秀华,0355-2028969,襄垣县开元东街,0355-7229431,山西华凯工程项目管理有限公司,长治市郊区漳泽新型工业园区新宇万豪大厦五楼,0355-2028969,标书样本.doc,,2019年12月31日 22:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201908/t20190809_12650157.htm,泽州县乡村生活污水处理PPP项目,,泽州县住房保障和城乡建设管理局,山西省,2019年08月09日  20:22,,,,,,,乔飞龙,0355-2235296,晋城市凤城路圪塔街,0356-2285666,山西建威兴盛工程项目管理有限公司,长治市云步商业街1号楼1单元401室,0355-2235296,资格预审文件.doc,,2019年08月09日 20:22,2019年07月04日,2019年08月15日,王宇波、田艳芳、焦碧强、杜志诚、王秀玲、毕荣、贾珺琳、赵立斌（采购人代表）、秦国强（采购人代表）,￥22682.470000 万元（人民币）,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ccgp.gov.cn/cggg/dfgg/fblbgg/201902/t20190212_11627091.htm,泽州县乡村生活污水处理PPP项目,,泽州县住房保障和城乡建设管理局,山西省,2019年02月12日  17:25,,,,,,,乔飞龙,0355-2235296,晋城市凤城路圪塔街,0356-2285666,山西建威兴盛工程项目管理有限公司,长治市云步商业街1号楼1单元401室,0355-2235296,采购文件2019.1.15.doc,,2019年02月12日 17:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201812/t20181205_11280677.htm,泽州县乡村生活污水处理PPP项目资格预审公告,,泽州县住房保障和城乡建设管理局,山西省,2018年12月05日  19:28,,,,,,,乔飞龙,0355-2235296,晋城市凤城路圪塔街,0356-2285666,山西建威兴盛工程项目管理有限公司,长治市云步商业街1号楼1单元401室,0355-2235296,政府采购延期公告.doc,,2018年12月05日 19:28,2018年11月12日,2018年12月05日,李财富、刘月明、王胜利、桑翠珍、郭红红、赵敏、刘爱萍、闫志军、石逢明、王志毅（采购人代表）、赵立斌（采购人代表）,￥0.000000 万元（人民币）,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201809/t20180917_10711151.htm,陵川县洁美污水处理有限公司技术改造工程PPP项目,,陵川县住房保障和城乡建设管理局,山西省,2018年09月17日  16:03,,,,,,,王芳,0356-2029218,陵川县梅园西街240号,0356-6207159,晋城市明阳招标代理有限公司,山西省晋城市城区凤城路518号,0356-2029218,PPP招标文件(正）.doc,,2018年09月17日 16:03,2018年09月17日,2018年09月17日,姬香桃、范红社、王完中、王玉梅、刘月明、和龙花、王勇,￥0.000000 万元（人民币）,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201810/t20181007_10834102.htm,右玉县第二污水处理厂工程PPP项目,,右玉县住房保障和城乡建设管理局,山西省,2018年10月07日  20:25,,,,,,,宋岳峰,0351-7325811,右玉县新城镇大北街,0349-8022515,山西吉承招标代理有限公司,太原市迎泽区新建路42号,0351-7325811,社会资本招标文件.doc,,2018年10月07日 20:25,2018年10月07日,2018年10月07日,冯昆、贺生杰、张丽琴、赵文、黄桂林,￥0.000000 万元（人民币）,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201810/t20181015_10893411.htm,右玉县第二污水处理厂工程PPP项目社会资本公开招标,,右玉县住房保障和城乡建设管理局,山西省,2018年10月15日  20:02,,,,,,,宋岳峰,0351-7325811,右玉县新城镇大北街,0349-8022515,山西吉承招标代理有限公司,太原市迎泽区新建路42号,0351-7325811,社会资本招标文件.doc,,2018年10月15日 20:02,2018年10月15日,2018年10月15日,冯昆、贺生杰、张丽琴、赵文、黄桂林,￥0.000000 万元（人民币）,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ccgp.gov.cn/specialtopic/pppzt/news/201511/t20151130_6227834.htm,,,,,,,,,,,,,,,,,,,,,2015年11月30日  10:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ccgp.gov.cn/df/shanxi/201310/t20131029_3589076.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ccgp.gov.cn/cggg/dfgg/gzgg/201803/t20180321_9688705.htm,新绛县汾河城区段综合治理工程PPP项目,,新绛县水利水保局,山西省,2018年03月21日  19:37,,,,,,,李俊强,0357-3350888,山西省运城市新绛县古城街2号,0359-7527678,中鼎誉润工程咨询有限公司,郑州中原区建设西路139号,0357-3350888,招标文件.doc,,2018年03月21日 19:37,,,,,,,,,,,,,,,,,,,,,2018年03月19日,2018年03月22日,,,,,,,,
http://www.ccgp.gov.cn/cggg/dfgg/gkzb/201803/t20180317_9673781.htm,新绛县汾河城区段综合治理工程PPP项目,,新绛县水利水保局,山西省,2018年03月17日  17:11, 2018年03月19日  00:00  至  2018年03月23日  00:00,￥0,无,2018年04月12日  09:00,运城市公共资源交易中心三楼开标室,￥56700万元（人民币）,李俊强,0357-3350888,山西省运城市新绛县古城街2号,0359-7527678,中鼎誉润工程咨询有限公司,郑州中原区建设西路139号,0357-3350888,招标文件.doc,,2018年03月17日 17:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201807/t20180724_10340061.htm,山西省长治市屯留县煤化工工业园区污水处理一期工程PPP项目,,屯留经济技术开发区管理委员会,山西省,2018年07月24日  19:49,,,,,,,芦英,0351-7882315,屯留县渔泽镇金家庄金海升物流园,0355-0000000,国信招标集团股份有限公司,北京市海淀区首体南路22号楼10层,0351-7882315,屯留污水PPP招标文件.doc,,2018年07月24日 19:49,2018年05月29日,2018年06月20日,畅建明、行彩云、陈文亮、张莉、任皓、王广、温杰。,￥19376.05 万元（人民币）,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201908/t20190805_12614679.htm,河津市污水处理提标及中水回用工程PPP项目,,河津市住房保障和城乡建设管理局,山西省,2019年08月05日  23:05,,,,,,,乔荣霞,0351-8339335,河津市建新街10号,0359-6313455,山西鸿远盛达招投标代理有限公司,太原市小店区长风街131号华德广场小区B座1101室,0351-8339335,招标文件.doc,,2019年08月05日 23:05,2019年07月11日,2019年08月02日,王玉生、王丽萍、景振红、王学红、卜纽丽、韩克雷、师锐敏,￥0.000000 万元（人民币）,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201908/t20190812_12665268.htm,河津市污水处理提标及中水回用工程PPP项目,,河津市住房保障和城乡建设管理局,山西省,2019年08月12日  22:04,,,,,,,乔荣霞,0351-8339335,河津市建新街10号,0359-6313455,山西鸿远盛达招投标代理有限公司,太原市小店区长风街131号华德广场小区B座1101室,0351-8339335,招标文件.doc,,2019年08月12日 22:04,2019年08月12日,2019年08月12日,王玉生、王丽萍、景振红、王学红、卜纽丽、韩克雷、师锐敏,￥0.000000 万元（人民币）,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201907/t20190704_12391784.htm,河津市污水处理提标及中水回用工程PPP项目,,河津市住房保障和城乡建设管理局,山西省,2019年07月04日  14:44,,,,,,,乔荣霞,0351-8339335,河津市建新街10号,0359-6313455,山西鸿远盛达招投标代理有限公司,太原市小店区长风街131号华德广场小区B座1101室,0351-8339335,资格预审文件.doc,,2019年07月04日 14:44,2019年06月12日,2019年07月03日,吴阳军、贾国锋、梁海东、曹文霞、赵腊梅、解橙香、卫潞敏,￥0.000000 万元（人民币）,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ccgp.gov.cn/cggg/dfgg/qtgg/201906/t20190611_12243344.htm,河津市农村生活污水综合利用PPP项目,,河津市环境保护局,山西省,2019年06月11日  21:37,,,,2019年06月21日  08:00,,￥21181.400000万元（人民币）,张建中,0359-2238558,河津市龙岗路89号,0359-5060001,运城市宇衡工程招标代理有限公司,运城市人民路军分区民兵训练基地B座9层B户,0359-2238558,,,2019年06月11日 21:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ccgp.gov.cn/cggg/dfgg/fblbgg/201812/t20181229_11449148.htm,河津市汾河水生态修复工程一期PPP项目,,河津市水利水保局,山西省,2018年12月29日  19:50,,,,,,,罗丁,0355-2180308,河津市华兴东路100号,0359-5022348,中鼎万联建设项目管理有限公司,长治市太行东街168号永盛大厦八楼,0355-2180308,新建 DOC 文档.doc,,2018年12月29日 19:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
