,Title,Original search,Url
755,东宝区电路板产业园污水处理厂一期扩建PPP项目资 …,湖北省恩施州高新区响水坝工业污水处理厂（一期）工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201903/t20190325_11801416.htm
756,JSZC-G2015-381宿迁生态化工科技产业园 宏兴污水 …,樟树市医药园及金属科技园污水处理厂（一期）PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201603/t20160328_6624530.htm
757,武陟县住房和城乡建设局第三污水处理厂项目PPP模 …,武陟县第三污水处理厂PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/201707/t20170719_8544621.htm
758,武陟县住房和城乡建设局确定武陟县第三污水处理厂 …,武陟县第三污水处理厂PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/201706/t20170605_8335656.htm
759,选择务川县污水处理第三方治理建设（PPP）项目中 …,武陟县第三污水处理厂PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201608/t20160811_7170371.htm
760,夏邑县第三污水处理厂PPP项目资格预审结果公示,河南省商丘市夏邑县第三污水处理厂PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201705/t20170517_8252191.htm
761,兰考县住房和城乡建设局兰考县第二污水处理厂、第 …,武陟县第三污水处理厂PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201911/t20191114_13330421.htm
762,宁陵县第三污水处理厂建设（EPC）项目 中标结果公告,郑州市上街区第三污水处理厂PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201812/t20181210_11308496.htm
763,巨野县第二污水处理厂（PPP）项目单一来源公示,武陟县第三污水处理厂PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/dylygg/201602/t20160206_6522384.htm
764,汕尾市陆河县河口镇、螺溪镇共二座污水处理厂合 …,永康市三座镇级污水处理厂PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201506/t20150623_5455478.htm
765,汉中市铺镇污水处理厂PPP项目采购社会资本中标结 …,汉川市乡镇污水处理PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201610/t20161024_7474927.htm
766,宜都市乡镇生活污水治理工程PPP项目社会资本方采 …,石首市乡镇生活污水处理PPP+项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201801/t20180110_9460915.htm
767,龙川县整县镇村污水处理设施及配套管网工程（上片 …,耒阳市城镇污水处理设施及配套管网工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201704/t20170424_8151053.htm
768,紫金县整县（镇、村）污水处理基础设施建设项 …,炎陵县城镇污水处理设施建设PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/201807/t20180709_10245821.htm
769,汉阴县月河综合治理（西大桥至平梁集镇段）PPP项 …,汉阴县9个镇污水处理设施及配套管网建设项目,http://www.ccgp.gov.cn/cggg/dfgg/zgysgg/201709/t20170930_8937023.htm
770,五华县镇级污水处理设施及配套管网（一期）工 …,汉阴县9个镇污水处理设施及配套管网建设项目,http://www.ccgp.gov.cn/cggg/dfgg/qtgg/201611/t20161124_7626964.htm
771,汕头市潮南区陈店、陇田、司马浦三座污水处理厂二 …,汕头市潮南区陈店、陇田、司马浦污水处理厂二期厂网一体建设工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201710/t20171012_8975507.htm
772,汕头市潮南区陈店、陇田、司马浦污水处理厂二期厂 …,汕头市潮南区陈店、陇田、司马浦污水处理厂二期厂网一体建设工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/qtgg/201806/t20180622_10143446.htm
773,汕头市西区污水处理厂及配套管网PPP工程监理项目 …,汕头市西区污水处理厂及配套管网PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/201912/t20191209_13526156.htm
774,汕头市城市管理和综合执法局汕头市西区污水处理厂 …,汕头市西区污水处理厂及配套管网PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/qtgg/201911/t20191125_13414932.htm
775,汕头市新溪污水处理厂厂外管网PPP项目资格预审公告,汕头市西区污水处理厂及配套管网PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/qtgg/201607/t20160712_7034179.htm
776,戴南循环经济产业园污水处理等建设PPP项目社会资 …,江苏省兴化市戴南循环经济产业园污水处理等建设,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201905/t20190524_12138672.htm
777,戴南循环经济产业园污水处理等建设PPP项目采购 预 …,江苏省兴化市戴南循环经济产业园污水处理等建设,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201912/t20191211_13538609.htm
778,戴南循环经济产业园污水处理等建设PPP项目 PPP项 …,江苏省兴化市戴南循环经济产业园污水处理等建设,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201912/t20191219_13600593.htm
779,如东县乡镇污水处理厂及农村水环境综合治理二期工 …,江苏省如东县乡镇污水处理厂及农村水环境综合治理二期工程,http://www.ccgp.gov.cn/cggg/dfgg/qtgg/201810/t20181012_10878954.htm
780,中央采购_中国政府采购网,江苏省涟水县经济开发区污水处理项目,http://www.ccgp.gov.cn/zycg/
781,赣州兴业招标代理有限公司关于江西于都工业园区管 …,江西于都工业园区罗坳工业小区污水处理厂及配套管网设施建设工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201912/t20191216_13577048.htm
782,深圳市国际招标有限公司关于江西省于都工业园区部 …,江西于都工业园区罗坳工业小区污水处理厂及配套管网设施建设工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201604/t20160418_6685087.htm
783,江西于都工业园区管理委员会于都工业园区部分基础 …,江西于都工业园区罗坳工业小区污水处理厂及配套管网设施建设工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201607/t20160729_7120056.htm
784,罗山县产业集聚区污水处理及配套管网PPP项目中标 …,江西于都工业园区罗坳工业小区污水处理厂及配套管网设施建设工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201806/t20180608_10067680.htm
785,兴业县工业园区工业污水处理厂及配套管网、石南镇 …,江西于都工业园区罗坳工业小区污水处理厂及配套管网设施建设工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201812/t20181219_11378832.htm
786,彭泽县工业园区管理委员会彭泽县彭湖湾工业园标准 …,江西于都工业园区罗坳工业小区污水处理厂及配套管网设施建设工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/201801/t20180111_9465460.htm
787,深圳市国际招标有限公司关于于都工业园区部分基础 …,江西于都工业园区罗坳工业小区污水处理厂及配套管网设施建设工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201603/t20160307_6567186.htm
788,中咨江西工程有限公司关于信丰工业园智能制造科技 …,江西德安高新技术产业园区丰林工业新区污水处理厂PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zgysgg/202001/t20200103_13702553.htm
789,江西 - 中国政府采购网,江西省九江市永修县乡镇集镇污水处理设施及配套管网PPP项目,http://www.ccgp.gov.cn/ppp/zx/df/jiangxi/
790,湖北省孝感市大悟县污水处理及配套设施PPP项目资 …,零陵工业园污水处理及配套管网工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zgysgg/201608/t20160818_7200411.htm
791,会昌县城市管理局会昌县月亮湾新区污水处理PPP项 …,江西省会昌县污水处理厂网一体化PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zgysgg/201805/t20180524_9980552.htm
792,赣州市景鹏招标代理有限公司关于江西省会昌县城市 …,江西省会昌县月亮湾新区污水处理PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201807/t20180719_10313209.htm
793,会昌县城市管理局会昌县污水处理厂网一体化PPP项 …,江西省会昌县污水处理厂网一体化PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/qtgg/201904/t20190425_11971338.htm
794,会昌县城市管理局会昌县生活垃圾综合处理PPP项目 …,江西省会昌县月亮湾新区污水处理PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zgysgg/201611/t20161108_7549263.htm
795,抚州市阳光招标咨询有限公司关于江西省东乡县东升 …,江西省抚州市临川区抚北工业园区才都工业区污水处理厂工程建设PPP（一期）项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201512/t20151230_6411220.htm
796,抚州城鑫置业有限公司-赣东？黎川府(一期、二期)工 …,江西省抚州市临川区抚北工业园区才都工业区污水处理厂工程建设PPP（一期）项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201911/t20191111_13309662.htm
797,江西省赣州市工业和信息化委员会赣州市政务大数据 …,江西省抚州市临川区抚北工业园区才都工业区污水处理厂工程建设PPP（一期）项目,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/201802/t20180213_9592875.htm
798,赣州高新技术产业开发区管理委员会中国稀金谷洋塘 …,江西省赣州市高新技术产业开发区中国稀金谷洋塘污水处理厂及配套管网PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/qtgg/201905/t20190510_12055193.htm
799,赣州梦缘招标代理有限公司关于江西省赣州高新技术 …,江西省赣州市高新技术产业开发区中国稀金谷洋塘污水处理厂及配套管网PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zgysgg/201908/t20190823_12741969.htm
800,赣州经济技术开发区住房和建设局江西省赣州经济技 …,江西省赣州市高新技术产业开发区中国稀金谷洋塘污水处理厂及配套管网PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/qtgg/201803/t20180301_9624087.htm
801,江西省赣州经济技术开发区保障性安居工程与标准厂 …,江西省赣州市高新技术产业开发区中国稀金谷洋塘污水处理厂及配套管网PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/jzxtpgg/201703/t20170307_7980199.htm
802,赣州市南康区建设局赣州市南康区公共服务（三期） …,江西省赣州市高新技术产业开发区中国稀金谷洋塘污水处理厂及配套管网PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201812/t20181221_11394801.htm
803,安国市伍仁桥镇污水处理厂PPP项目预中标公告,河北省沧州市任丘市城西污水处理厂PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201908/t20190813_12670077.htm
804,安国市伍仁桥镇污水处理厂PPP项目公开招标公告,河北省保定市蠡县留史镇污水处理厂提升配套管网及中水回用工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/201907/t20190708_12417021.htm
805,安国市伍仁桥镇污水处理厂PPP项目中标公告,河北省保定市蠡县留史镇污水处理厂提升配套管网及中水回用工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201908/t20190821_12725468.htm
806,河北 - 中国政府采购网,河北省保定市蠡县留史镇污水处理厂提升配套管网及中水回用工程PPP项目,http://www.ccgp.gov.cn/ppp/zx/df/hebei/
807,河北省石家庄市藁城区区域水环境综合提升工程PPP …,河北省保定市顺平县顺平经济开发区北园污水处理厂工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zgysgg/201807/t20180706_10228753.htm
808,河北顺平经济开发区管理委员会顺平经济开发区北园 …,河北省保定市顺平县顺平经济开发区北园污水处理厂工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/fblbgg/201912/t20191211_13543330.htm
809,顺平经济开发区北园污水处理厂工程PPP项目社会资 …,随州市城北污水处理厂PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201908/t20190812_12657781.htm
810,河北省石家庄市无极县污水处理一体化PPP项目投资 …,河北省邢台市清河县碧蓝污水处理厂扩容工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201912/t20191218_13590203.htm
811,石家庄市藁城区财政局河北省石家庄经济技术开发区 …,河北省保定市污水处理PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202001/t20200102_13692038.htm
812,阜平县恒和污水处理厂改造提升及二期建设工程PPP …,河北省保定市污水处理PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/201807/t20180726_10353362.htm
813,迁安市住房和城乡建设局迁安市海绵城市建设 PPP  …,河北省沧州市任丘市城西污水处理厂PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201605/t20160509_6751897.htm
814,保定市清苑区大庄镇污水处理厂及配套管网全过程造 …,河北省保定市蠡县留史镇污水处理厂提升配套管网及中水回用工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201908/t20190829_12788831.htm
815,河北高碑店经济开发区管理委员会方官污水处理厂扩 …,河北省保定市顺平县顺平经济开发区北园污水处理厂工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/201812/t20181224_11405580.htm
816,河北卢龙经济开发区绿色化工园基础设施建设PPP项 …,河北省保定市顺平县顺平经济开发区北园污水处理厂工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/201704/t20170407_8089542.htm
817,河北广平经济开发区（北区）控制性详细规划编制项 …,河北省保定市顺平县顺平经济开发区北园污水处理厂工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201908/t20190801_12582788.htm
818,河北省沧州市肃宁县开发区医院（肃宁县人民医院分 …,河北省保定市顺平县顺平经济开发区北园污水处理厂工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zgysgg/201802/t20180208_9569272.htm
819,阳原经济开发区循环园污水处理厂及基础设施项目资 …,河北省张家口市阳原县阳原经济开发区循环园污水处理厂及基础设施项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201908/t20190808_12634525.htm
820,河北省承德市丰宁满族自治县凤山镇城区供水和污水 …,河北省承德市丰宁满族自治县凤山镇城区供水和污水处理项目,http://www.ccgp.gov.cn/cggg/dfgg/fblbgg/201812/t20181220_11385509.htm
821,河北东光经济开发区管理委员会京南科技示范园污水 …,河北省沧州市东光县京南科技示范产业园污水处理厂建设PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/201903/t20190304_11706451.htm
822,沧州市环境保护局东光县分局第二次全国污染源普查 …,河北省沧州市东光县京南科技示范产业园污水处理厂建设PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201812/t20181219_11376118.htm
823,北京至雄安新区高速公路河北段项目主体工程施工招 …,河北省沧州市东光县京南科技示范产业园污水处理厂建设PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/201907/t20190712_12446490.htm
824,任丘市雁翎污水处理厂及排水管网PPP项目资格预审 …,河北省沧州市任丘市城西污水处理厂PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/201712/t20171208_9307044.htm
825,禹城市污水处理厂、禹城市城西污水厂药剂采购项目 …,河北省沧州市任丘市城西污水处理厂PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201904/t20190429_11993110.htm
826,天津市新推31个PPP项目吸引社会资本_中国政府采 …,河北省沧州市任丘市城西污水处理厂PPP项目,http://www.ccgp.gov.cn/ppp/zx/df/tianjin/201711/t20171123_9210825.htm
827,无极县市政及工业污水一体化综合处理ppp项目咨询 …,河北省石家庄市无极县污水处理一体化PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/201803/t20180312_9656168.htm
828,饶阳县水利局饶阳县第二污水处理厂(PPP)项目招标 …,湖南省邵阳市邵阳县第二污水处理厂+PPP+项目,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/201912/t20191212_13550871.htm
829,饶阳县污水处理厂改扩建PPP项目资格预审公告,河北省衡水市饶阳县第二污水处理厂(PPP)项目,http://www.ccgp.gov.cn/cggg/dfgg/zgysgg/201809/t20180926_10776182.htm
830,饶阳县西区污水处理厂工程PPP项目资格预审公告,河北省衡水市饶阳县第二污水处理厂(PPP)项目,http://www.ccgp.gov.cn/cggg/dfgg/zgysgg/201809/t20180926_10776361.htm
831,饶阳县西区污水处理厂工程PPP项目中标公告,河北省衡水市饶阳县第二污水处理厂(PPP)项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201812/t20181207_11293539.htm
